date,close,high,low,open,volume,divCash,sector,industry,VIX_high,10Y_bonds,eps,trailing_eps_1Y,epsQoQ,surprise_%,expected_growth,previous_surprise,days_after_earn_report,Amount,dividends_change,prev_div_change,days_after_divid_report,10Y_bond_MoM,DividendsYield,peRatio,trailingPEG1Y,future_30dprice_change
2017-08-08,37.7058921202,38.1180942142,37.2795573829,37.3572869207,143102700,0.0,Technology,Consumer Electronics,11.52,2.2829999923706055,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,7.0,0.63,0.10526315789473695,0.09615384615384602,97.0,-0.03711516542236837,0.016708264002656844,17.06148964714932,102.36893788289586,-0.011327571583331753
2017-08-07,37.4067511719,37.4326610179,36.9027104514,36.9945490779,87481284,0.0,Technology,Consumer Electronics,10.32,2.256999969482422,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,6.0,0.63,0.10526315789473695,0.09615384615384602,96.0,-0.05683239631406656,0.01684187961432098,16.92613175199095,101.55679051194566,-0.023108848762670386
2017-08-04,36.8367345619,37.0746340562,36.6718537243,36.7613604647,81398128,0.0,Technology,Consumer Electronics,10.5,2.2669999599456787,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,3.0,0.63,0.10526315789473695,0.09615384615384602,93.0,-0.04345988632362552,0.017102493136066543,16.66820568411765,100.00923410470584,-0.039004056595173475
2017-08-03,36.6435884379,37.029880686,36.5140392083,36.9921936374,104002952,0.0,Technology,Consumer Electronics,10.6,2.2279999256134033,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,2.0,0.63,0.10526315789473695,0.09615384615384602,92.0,-0.04541567266009128,0.01719263933628288,16.580809247918552,99.48485548751127,-0.05552249248806307
2017-08-02,37.0133926022,37.6281625824,36.7825594296,37.5174568772,276891172,0.0,Technology,Consumer Electronics,10.81,2.26200008392334,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,1.0,0.63,0.10526315789473695,0.09615384615384602,91.0,-0.03580557279556562,0.01702086611651357,16.748141448959277,100.48884869375561,-0.045700044574919274
2017-08-01,35.3433852613,35.3834277505,34.9570930132,35.1196184103,98902104,0.0,Technology,Consumer Electronics,10.56,2.250999927520752,0.42,2.21,0.16666666666666674,0.07690000000000001,0.11904761904761903,0.0392,0.0,0.63,0.10526315789473695,0.09615384615384602,90.0,-0.02215469906231693,0.01782511763777852,15.992482018687783,95.95489211212666,-0.0851311015463152
2017-07-31,35.0324671104,35.4093375964,34.8911406782,35.3080536533,77690620,0.0,Technology,Consumer Electronics,10.84,2.2920000553131104,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,90.0,0.63,0.10526315789473695,0.09615384615384602,89.0,0.011027832293402762,0.017983318103593497,16.294170749023255,156.42403919062315,-0.09073005315334282
2017-07-28,35.2138360318,35.385783191,35.1408173751,35.3056982127,67331788,0.0,Technology,Consumer Electronics,11.3,2.2890000343322754,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,87.0,0.63,0.10526315789473695,0.09615384615384602,86.0,0.030616875076283856,0.017890694993612052,16.378528386883723,157.23387251408363,-0.07787170106805363
2017-07-27,35.4635127287,36.271428833,34.6956391136,36.2148982601,128703500,0.0,Technology,Consumer Electronics,11.5,2.309999942779541,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,86.0,0.63,0.10526315789473695,0.09615384615384602,85.0,0.050955409867362134,0.017764737656406834,16.49465708311628,158.34870799791616,-0.06198064377345458
2017-07-26,36.1465904845,36.2572961898,36.052372863,36.1206806386,60688544,0.0,Technology,Consumer Electronics,9.66,2.2820000648498535,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,85.0,0.63,0.10526315789473695,0.09615384615384602,84.0,0.06785211756300291,0.01742902972467486,16.812367667209305,161.3987296052092,-0.04037132546602873
2017-07-25,35.9769987658,36.2360972249,35.7555873553,35.7555873553,74450596,0.0,Technology,Consumer Electronics,9.52,2.3259999752044678,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,84.0,0.63,0.10526315789473695,0.09615384615384602,83.0,0.08488802111249849,0.01751118830398056,16.73348779804651,160.6414828612464,-0.04911259146294289
2017-07-24,35.8238951309,35.9063355497,35.3080536533,35.4682236098,84490920,0.0,Technology,Consumer Electronics,9.97,2.253999948501587,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,83.0,0.63,0.10526315789473695,0.09615384615384602,82.0,0.04691120608234223,0.017586027362406824,16.662276805069766,159.95785732866963,-0.05197400513487638
2017-07-21,35.3952049531,35.4352474423,35.0677987185,35.3292526181,98684008,0.0,Technology,Consumer Electronics,9.98,2.2320001125335693,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,80.0,0.63,0.10526315789473695,0.09615384615384602,79.0,0.035730924439010936,0.017799021105677285,16.462886024697674,158.04370583709755,-0.04800619670513062
2017-07-20,35.4116930369,35.7414547121,35.3763614288,35.6849241392,68213304,0.0,Technology,Consumer Electronics,10.28,2.2660000324249268,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,79.0,0.63,0.10526315789473695,0.09615384615384602,78.0,0.05248486296801547,0.017790733680638257,16.47055490088372,158.1173270484836,-0.049316425187804436
2017-07-19,35.5718629934,35.6660806149,35.319830856,35.4446692044,82461676,0.0,Technology,Consumer Electronics,9.94,2.2679998874664307,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,78.0,0.63,0.10526315789473695,0.09615384615384602,77.0,0.035616359912322926,0.01771062707952322,16.54505255506977,158.8325045286697,-0.04719424807753725
2017-07-18,35.3504515829,35.3622287856,35.0183344672,35.1431728157,70855180,0.0,Technology,Consumer Electronics,10.35,2.263000011444092,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,77.0,0.63,0.10526315789473695,0.09615384615384602,76.0,0.04914230106971118,0.017821554514589246,16.44207050367442,157.8438768352743,-0.07130342734063644
2017-07-17,35.227968675,35.543597707,34.9947800618,35.0536660752,92974852,0.0,Technology,Consumer Electronics,10.03,2.309000015258789,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,76.0,0.63,0.10526315789473695,0.09615384615384602,75.0,0.06799263571084735,0.01788351766212078,16.385101709302326,157.2969764093022,-0.07824372498091103
2017-07-14,35.1054857671,35.1737935426,34.7027054352,34.8534536296,79847152,0.0,Technology,Consumer Electronics,10.14,2.319000005722046,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,73.0,0.63,0.10526315789473695,0.09615384615384602,72.0,0.08465855627180252,0.01794591318803002,16.328132914930233,156.75007598333013,-0.07139246345637018
2017-07-13,34.8063448188,34.9759365375,34.2575271737,34.2716598169,99691152,0.0,Technology,Consumer Electronics,10.4,2.3480000495910645,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,72.0,0.63,0.10526315789473695,0.09615384615384602,71.0,0.06388764446226669,0.018100148213773863,16.188997590139536,155.41437686533945,-0.06544929383628173
2017-07-12,34.3281903898,34.4318297734,34.1114898603,34.3588111168,94471856,0.0,Technology,Consumer Electronics,10.85,2.3269999027252197,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,71.0,0.63,0.10526315789473695,0.09615384615384602,70.0,0.05151371014528672,0.018352263630744516,15.966600181302326,153.27936174050222,-0.06546970182683354
2017-07-11,34.2787261385,34.3541002357,34.0078504767,34.0902908955,73244624,0.0,Technology,Consumer Electronics,12.14,2.361999988555908,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,70.0,0.63,0.10526315789473695,0.09615384615384602,69.0,0.07412465465083229,0.018378745973655606,15.943593552790697,153.05849810679058,-0.09642368181207894
2017-07-10,34.1680204332,34.3776546411,33.7699509824,33.9442535822,84121864,0.0,Technology,Consumer Electronics,11.73,2.371000051498413,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,69.0,0.63,0.10526315789473695,0.09615384615384602,68.0,0.08067458765485114,0.018438293820143257,15.892102527069767,152.56418425986965,-0.0938280859586047
2017-07-07,33.960741666,34.0950017766,33.6592452772,33.6592452772,74021404,0.0,Technology,Consumer Electronics,12.57,2.3929998874664307,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,66.0,0.63,0.10526315789473695,0.09615384615384602,65.0,0.098714378698471,0.018550831610097854,15.795693798139535,151.63866046213943,-0.09212266229868815
2017-07-06,33.6192027881,33.8005717094,33.5438286909,33.6875105636,93497496,0.0,Technology,Consumer Electronics,13.05,2.369999885559082,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,65.0,0.63,0.10526315789473695,0.09615384615384602,64.0,0.10386576779052836,0.018739290279155506,15.636838506093023,150.1136496584929,-0.0873457382166517
2017-07-05,33.9395427011,34.1044235387,33.6177188605,33.8453250796,83035180,0.0,Technology,Consumer Electronics,12.03,2.3340001106262207,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,64.0,0.63,0.10526315789473695,0.09615384615384602,63.0,0.0696609506301975,0.018562418637997184,15.785833814465118,151.54400461886502,-0.0737931477803423
2017-07-03,33.8005717094,34.2245510061,33.7063540879,34.1256225036,57033200,0.0,Technology,Consumer Electronics,11.45,2.3459999561309814,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,62.0,0.63,0.10526315789473695,0.09615384615384602,61.0,0.08661419322749864,0.018638737989890148,15.72119614390698,150.9234829815069,-0.08680157821061318
2017-06-30,33.9230546174,34.1444660279,33.8665240445,34.0243385605,89315916,0.0,Technology,Consumer Electronics,11.85,2.302000045776367,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,59.0,0.63,0.10526315789473695,0.09615384615384602,58.0,0.03834011630783074,0.018571440782837314,15.778164938325581,151.47038340792548,-0.04018660446358613
2017-06-29,33.8429696391,34.184508517,33.5132079639,34.0855800144,124467920,0.0,Technology,Consumer Electronics,15.16,2.2669999599456787,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,58.0,0.63,0.10526315789473695,0.09615384615384602,57.0,0.032331446974885214,0.018615387677804088,15.740916111209302,151.1127946676092,-0.03395414509493333
2017-06-28,34.3493893546,34.4153416896,33.7205102856,34.0337603226,87663756,0.0,Technology,Consumer Electronics,11.49,2.2209999561309814,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,57.0,0.63,0.10526315789473695,0.09615384615384602,56.0,0.001804216728832575,0.018340937403466002,15.976460164930232,153.37401758333013,-0.024548494984169222
2017-06-27,33.8547468418,34.4271188923,33.8288369959,34.1562432306,97694572,0.0,Technology,Consumer Electronics,11.31,2.197999954223633,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,56.0,0.63,0.10526315789473695,0.09615384615384602,55.0,-0.02311113145616317,0.018608911859359926,15.746393879906977,151.16538124710686,-0.04536397449421459
2017-06-26,34.3470339141,34.9264722862,34.2433945304,34.6650183866,102098644,0.0,Technology,Consumer Electronics,10.44,2.13700008392334,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,55.0,0.63,0.10526315789473695,0.09615384615384602,54.0,-0.05232817052287997,0.01834219518272217,15.975364611209304,153.36350026760923,-0.049784960248786536
2017-06-23,34.4553841788,34.6626629461,34.1797976359,34.184508517,103991904,0.0,Technology,Consumer Electronics,10.69,2.1440000534057617,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,52.0,0.63,0.10526315789473695,0.09615384615384602,51.0,-0.053839354489597535,0.018284515323664034,16.025760083162794,153.84729679836272,-0.04229409453815958
2017-06-22,34.3022805439,34.5543126813,34.1821295221,34.3352567114,74693460,0.0,Technology,Consumer Electronics,11.01,2.1530001163482666,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,51.0,0.63,0.10526315789473695,0.09615384615384602,50.0,-0.05776803699087596,0.018366125808857728,15.954549090186045,153.16367126578592,-0.04247485041590382
2017-06-21,34.3588111168,34.4057550467,34.0620256091,34.276370698,84258716,0.0,Technology,Consumer Electronics,11.4,2.1549999713897705,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,50.0,0.63,0.10526315789473695,0.09615384615384602,49.0,-0.043921907441759056,0.01833590801085538,15.980842379906976,153.41608684710687,-0.029280628200154868
2017-06-20,34.1562432306,34.5943551705,34.1397551468,34.5943551705,98288680,0.0,Technology,Consumer Electronics,11.15,2.1530001163482666,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,49.0,0.63,0.10526315789473695,0.09615384615384602,48.0,-0.04097985474413701,0.01844465141399373,15.886624758418604,152.51159768081848,-0.03545297325919394
2017-06-19,34.469516822,34.5637344435,33.838258758,33.838258758,125796528,0.0,Technology,Consumer Electronics,10.6,2.190000057220459,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,48.0,0.63,0.10526315789473695,0.09615384615384602,47.0,-0.019256597430610145,0.01827701859742651,16.032333405581397,153.9104006935813,-0.030989272943183432
2017-06-16,33.5108525233,34.0361157632,33.4943644396,33.8665240445,196722992,0.0,Technology,Consumer Electronics,11.35,2.1570000648498535,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,45.0,0.63,0.10526315789473695,0.09615384615384602,44.0,-0.026624554659716693,0.01879987981690298,15.586443034093024,149.62985312729293,-0.05203891258039439
2017-06-15,33.9866515119,34.0313577733,33.4967198801,33.7581737798,125395328,0.0,Technology,Consumer Electronics,12.01,2.1619999408721924,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,44.0,0.63,0.10526315789473695,0.09615384615384602,43.0,-0.07170461811362894,0.018536689316963555,15.807744889255815,151.75435093685573,-0.03523669430252774
2017-06-14,34.1915748386,34.7427479243,33.8806566877,34.7427479243,124896812,0.0,Technology,Consumer Electronics,11.26,2.138000011444092,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,43.0,0.63,0.10526315789473695,0.09615384615384602,42.0,-0.08554321754736227,0.018425591771478518,15.903058064465116,152.669357418865,-0.02603327965786184
2017-06-13,34.5284028354,34.7309707216,34.1892193981,34.6626629461,134996616,0.0,Technology,Consumer Electronics,11.14,2.2070000171661377,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,42.0,0.63,0.10526315789473695,0.09615384615384602,41.0,-0.05481799524183917,0.018245848294902795,16.059722249023256,154.17333359062314,-0.007985382689476572
2017-06-12,34.2528162926,34.4106308086,33.5673830962,34.3281903898,286254456,0.0,Technology,Consumer Electronics,12.37,2.2130000591278076,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,41.0,0.63,0.10526315789473695,0.09615384615384602,40.0,-0.07791667867037932,0.018392648202072235,15.93154246167442,152.94280763207433,-0.002195690956736107
2017-06-09,35.0913531238,36.5540816975,34.3941427248,36.5540816975,259530800,0.0,Technology,Consumer Electronics,12.11,2.1989998817443848,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,38.0,0.63,0.10526315789473695,0.09615384615384602,37.0,-0.08906385647478288,0.01795314070042843,16.321559592465118,156.68697208766503,0.023706452276454293
2017-06-08,36.5069728867,36.6365221163,36.368001895,36.5682143407,83085468,0.0,Technology,Consumer Electronics,10.53,2.194000005722046,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,37.0,0.63,0.10526315789473695,0.09615384615384602,36.0,-0.08849192080977131,0.01725697723432769,16.97998738916279,163.00787893596268,0.06845443264917139
2017-06-07,36.5964796271,36.7401614999,36.3868454193,36.5140392083,82715088,0.0,Technology,Consumer Electronics,10.93,2.177999973297119,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,36.0,0.63,0.10526315789473695,0.09615384615384602,35.0,-0.08333331660924614,0.017214770557698114,17.021618431209305,163.4075369396092,0.07761131918207753
2017-06-06,36.3797790977,36.7001190108,36.2219645817,36.2502298682,104998520,0.0,Technology,Consumer Electronics,10.77,2.1470000743865967,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,35.0,0.63,0.10526315789473695,0.09615384615384602,34.0,-0.08715983157835838,0.01731731240885489,16.920827487302326,162.4399438781022,0.08211308064024503
2017-06-05,36.2572961898,36.3797790977,36.1465904845,36.3538692518,99215432,0.0,Technology,Consumer Electronics,10.28,2.181999921798706,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,34.0,0.63,0.10526315789473695,0.09615384615384602,33.0,-0.07385400201178327,0.017375813041934255,16.863858692930233,161.89304345213012,0.06829065167766335
2017-06-02,36.6153231514,36.6153231514,36.0123303739,36.174855771,109143444,0.0,Technology,Consumer Electronics,10.3,2.1589999198913574,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,31.0,0.63,0.10526315789473695,0.09615384615384602,30.0,-0.06496322840024749,0.01720591123544165,17.03038286111628,163.49167546671617,0.08327526132397356
2017-06-01,36.0806381495,36.1159697575,35.8545158579,36.0782827089,64720572,0.0,Technology,Consumer Electronics,10.54,2.2170000076293945,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,30.0,0.63,0.10526315789473695,0.09615384615384602,29.0,-0.0344076637866062,0.017460888507281863,16.781692162558137,161.104244760558,0.06360227746098435
2017-05-31,35.9817096469,36.3138267627,35.8922029065,36.2667179519,92651492,0.0,Technology,Consumer Electronics,11.3,2.196000099182129,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,29.0,0.63,0.10526315789473695,0.09615384615384602,28.0,-0.05548384767996162,0.01750889566344654,16.735678905534886,160.6625174931348,0.06319599109083618
2017-05-30,36.1960547358,36.3750682166,36.1159697575,36.1371687224,80139736,0.0,Technology,Consumer Electronics,10.84,2.2170000076293945,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,28.0,0.63,0.10526315789473695,0.09615384615384602,27.0,-0.028483810417742395,0.017405211827599916,16.83537429572093,161.6195932389208,0.053761228828153707
2017-05-26,36.1819220926,36.3303148464,36.1112588765,36.2737842735,86528808,0.0,Technology,Consumer Electronics,10.48,2.25,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,24.0,0.63,0.10526315789473695,0.09615384615384602,23.0,-0.020034844833741516,0.017412010295850173,16.828800973302325,161.5564893437022,0.0687399986086048
2017-05-25,36.2431635465,36.3562246923,36.0453065414,36.210187379,76177852,0.0,Technology,Consumer Electronics,10.29,2.255000114440918,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,23.0,0.63,0.10526315789473695,0.09615384615384602,22.0,-0.024231930611633867,0.017382588558852198,16.857285370465117,161.829939556465,0.05520504731622866
2017-05-24,36.1183251981,36.3138267627,35.9605106821,36.2360972249,76473276,0.0,Technology,Consumer Electronics,10.9,2.2660000324249268,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,22.0,0.63,0.10526315789473695,0.09615384615384602,21.0,-0.026213954813171347,0.017442669241849038,16.799221022372095,161.272521814772,0.048263604047206865
2017-05-23,36.2266754628,36.4857739219,36.1112588765,36.4857739219,77721432,0.0,Technology,Consumer Electronics,11.0,2.2850000858306885,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,21.0,0.63,0.10526315789473695,0.09615384615384602,20.0,0.005279403393431581,0.01739050001005272,16.849616494325584,161.7563183455255,0.05610107807372078
2017-05-22,36.271428833,36.4103998247,36.017041255,36.2737842735,89360276,0.0,Technology,Consumer Electronics,12.52,2.253999948501587,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,20.0,0.63,0.10526315789473695,0.09615384615384602,19.0,0.007599445700781082,0.01736904280503065,16.87043201534884,161.95614734734875,0.05566600397488175
2017-05-19,36.052372863,36.2690733925,35.9510889199,36.1277469602,106935192,0.0,Technology,Consumer Electronics,14.23,2.244999885559082,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,17.0,0.63,0.10526315789473695,0.09615384615384602,16.0,0.001784894517596003,0.017474577953412864,16.768545517674422,160.97803696967435,0.055513412865654255
2017-05-18,35.9298899551,36.1183251981,35.5977728393,35.6307490069,132638656,0.0,Technology,Consumer Electronics,16.3,2.2330000400543213,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,16.0,0.63,0.10526315789473695,0.09615384615384602,15.0,0.014078173795891491,0.017534147774660128,16.711576723302326,160.43113654370222,0.04236709033785835
2017-05-17,35.3904940721,36.4080443842,35.2633002831,36.179566652,197931272,0.0,Technology,Consumer Electronics,15.59,2.2160000801086426,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,15.0,0.63,0.10526315789473695,0.09615384615384602,14.0,0.01698034923126146,0.01780139035969715,16.460694917255815,158.0226712056557,0.05609053208936077
2017-05-16,36.6200340325,36.7590050242,36.4433759922,36.7307397378,79618716,0.0,Technology,Consumer Electronics,10.67,2.3289999961853027,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,14.0,0.63,0.10526315789473695,0.09615384615384602,13.0,0.03419178487107133,0.017203697829468966,17.032573968604652,163.51271009860454,0.07748284704299135
2017-05-15,36.6742091649,36.8979760159,36.5211055299,36.7472278215,102803932,0.0,Technology,Consumer Electronics,10.88,2.3380000591278076,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,13.0,0.63,0.10526315789473695,0.09615384615384602,12.0,0.04749101310479609,0.017178284531434634,17.05777170460465,163.75460836420453,0.0726095343083546
2017-05-12,36.7684267864,36.8438008835,36.4315987895,36.4386651111,128887024,0.0,Technology,Consumer Electronics,10.87,2.3350000381469727,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,10.0,0.63,0.10526315789473695,0.09615384615384602,9.0,0.01698607764263005,0.017134265865109737,17.101593854139534,164.1753009997394,0.06487482093157904
2017-05-11,36.2620070708,36.2902723573,35.8757148227,35.9086909903,102386748,0.63,Technology,Consumer Electronics,11.23,2.4000000953674316,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,9.0,0.63,0.10526315789473695,0.09615384615384602,8.0,0.04438642026761186,0.01737355570997359,16.866049800372096,161.914078083572,0.05865768119727033
2017-05-10,35.9523560854,36.1118732597,35.6825843935,36.0391521949,102681824,0.0,Technology,Consumer Electronics,10.24,2.4140000343322754,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,8.0,0.63,0.10526315789473695,0.09615384615384602,7.0,0.022448103315118928,0.01752319092811385,16.722026086232557,160.53145042783243,0.024536043354111747
2017-05-09,36.1236024637,36.3323822948,35.9969270606,36.0954523741,143769740,0.0,Technology,Consumer Electronics,10.14,2.4070000648498535,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,7.0,0.63,0.10526315789473695,0.09615384615384602,6.0,0.014327922313116526,0.017440121057501846,16.80167556451163,161.29608541931154,-0.010501293114326127
2017-05-08,35.8937100654,36.0555730805,34.9600654274,34.9600654274,193356840,0.0,Technology,Consumer Electronics,10.55,2.375999927520752,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,6.0,0.63,0.10526315789473695,0.09615384615384602,5.0,0.014084504175835955,0.01755182172174765,16.694748867627908,160.2695891292278,-0.019203201205713616
2017-05-05,34.9436445418,34.9483362234,34.427559566,34.427559566,107149436,0.0,Technology,Consumer Electronics,10.98,2.3519999980926514,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,3.0,0.63,0.10526315789473695,0.09615384615384602,2.0,-0.0021213891396649753,0.018029029549175575,16.252857926418603,156.02743609361846,-0.03947617581852769
2017-05-04,34.3736052277,34.5167015164,34.2047046901,34.3712593869,93102760,0.0,Technology,Consumer Electronics,11.24,2.3559999465942383,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,2.0,0.63,0.10526315789473695,0.09615384615384602,1.0,0.0025532094490055,0.018328016390096725,15.98772336172093,153.48214427252083,-0.0519534317241761
2017-05-03,34.49793479,34.5988059444,33.8434452071,34.1530961926,180571224,0.0,Technology,Consumer Electronics,11.15,2.309000015258789,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,1.0,0.63,0.10526315789473695,0.09615384615384602,0.0,-0.017446762143673245,0.018261962747480744,16.045551065116282,154.0372902251162,-0.05782793047175494
2017-05-02,34.603497626,34.7395563923,34.4463262924,34.6105351484,159010680,0.0,Technology,Consumer Electronics,10.59,2.2960000038146973,0.53,2.15,0.10416666666666674,0.0392,-0.2641509433962264,0.037000000000000005,0.0,0.57,0.09615384615384602,0.10638297872340435,370.0,-0.04173618883707453,0.016472323294039488,16.094650058604653,154.50864056260457,-0.04093997776257363
2017-05-01,34.3853344317,34.5307765612,34.0053082222,34.0381499934,131275040,0.0,Technology,Consumer Electronics,11.04,2.325000047683716,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,90.0,0.57,0.09615384615384602,0.10638297872340435,369.0,-0.03766549911293682,0.01657683455521416,16.373968777000005,671.3327198569996,-0.04436629695658534
2017-04-28,33.6980030775,33.8504827295,33.6088611272,33.8012200727,80988748,0.0,Technology,Consumer Electronics,11.16,2.2820000648498535,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,87.0,0.57,0.09615384615384602,0.10638297872340435,366.0,-0.043587534245192794,0.016914948897389898,16.04666813214286,657.9133934178566,-0.06901447344285516
2017-04-27,33.7308448487,33.8176409583,33.6182444904,33.7619272393,55795920,0.0,Technology,Consumer Electronics,11.08,2.2960000038146973,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,86.0,0.57,0.09615384615384602,0.10638297872340435,365.0,-0.04690739719151016,0.016898479790729816,16.062307070809528,658.55458990319,-0.06774314635985834
2017-04-26,33.7050405999,33.9208579535,33.6337739565,33.8903620231,78457148,0.0,Technology,Consumer Electronics,10.89,2.311000108718872,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,85.0,0.57,0.09615384615384602,0.10638297872340435,364.0,-0.026127180894603197,0.01691141710126559,16.050019333285718,658.0507926647139,-0.07003039189290372
2017-04-25,33.9044370679,33.9912331774,33.7496115751,33.7589949383,72865888,0.0,Technology,Consumer Electronics,11.15,2.3269999027252197,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,84.0,0.57,0.09615384615384602,0.10638297872340435,363.0,-0.030416745725602046,0.016811958825874853,16.144970032333337,661.9437713256663,-0.06129542602148297
2017-04-24,33.6956572367,33.7683783015,33.58774856,33.6628154656,68466396,0.0,Technology,Consumer Electronics,12.01,2.2730000019073486,0.84,2.0999999999999996,0.024390243902439046,0.037000000000000005,-0.39285714285714285,0.0,83.0,0.57,0.09615384615384602,0.10638297872340435,362.0,-0.0599669073432233,0.016916126490602416,16.045551065095243,657.8675936689044,-0.06986614680386616
